Client,Warehouse,Product,2023-10-09,2023-10-16,2023-10-23,2023-10-30,2023-11-06,2023-11-13,2023-11-20,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01
41,133,4005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
41,133,4276,53.0,22.0,24.0,20.0,21.0,46.0,88.0,38.0,28.0,32.0,26.0,33.0,32.0
41,133,4366,2.0,12.0,9.0,10.0,70.0,6.0,13.0,8.0,8.0,12.0,7.0,5.0,6.0
41,133,4449,13.0,8.0,12.0,5.0,4.0,4.0,7.0,4.0,4.0,7.0,3.0,5.0,6.0
41,133,4680,5.0,0.0,28.0,23.0,27.0,29.0,46.0,39.0,30.0,37.0,26.0,31.0,41.0
41,133,4977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,133,5052,7.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,133,5072,18.0,16.0,15.0,14.0,17.0,18.0,7.0,13.0,32.0,0.0,0.0,1.0,0.0
41,133,5473,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0
41,133,5476,65.0,31.0,39.0,26.0,26.0,4.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0
41,133,5756,29.0,19.0,12.0,13.0,13.0,44.0,36.0,35.0,24.0,38.0,40.0,234.0,87.0
41,133,5825,90.0,263.0,314.0,262.0,113.0,307.0,440.0,297.0,191.0,922.0,273.0,183.0,136.0
41,133,5885,34.0,22.0,22.0,21.0,18.0,18.0,29.0,0.0,11.0,19.0,12.0,18.0,16.0
41,133,5990,7.0,11.0,15.0,25.0,32.0,24.0,37.0,27.0,35.0,35.0,32.0,38.0,34.0
41,133,6157,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,133,6492,4.0,3.0,3.0,7.0,8.0,5.0,7.0,7.0,8.0,15.0,7.0,0.0,5.0
41,133,6655,9.0,9.0,5.0,8.0,6.0,8.0,18.0,14.0,11.0,10.0,11.0,10.0,14.0
41,133,6695,19.0,5.0,18.0,7.0,5.0,6.0,11.0,6.0,9.0,19.0,16.0,14.0,9.0
41,133,6746,11.0,8.0,6.0,9.0,4.0,5.0,6.0,7.0,1.0,1.0,1.0,1.0,7.0
41,133,6805,61.0,37.0,49.0,31.0,42.0,57.0,110.0,72.0,44.0,49.0,33.0,42.0,43.0
41,133,7382,11.0,1.0,5.0,5.0,7.0,7.0,11.0,7.0,6.0,2.0,5.0,9.0,9.0
41,133,7383,9.0,11.0,2.0,2.0,2.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
41,133,7434,2.0,0.0,1.0,3.0,1.0,1.0,47.0,1.0,6.0,6.0,3.0,0.0,0.0
41,133,7442,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
41,133,7671,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0
41,133,7673,43.0,29.0,23.0,21.0,24.0,25.0,28.0,31.0,24.0,32.0,28.0,54.0,32.0
41,133,7707,2.0,3.0,6.0,7.0,7.0,3.0,6.0,5.0,1.0,3.0,1.0,3.0,2.0
41,133,7775,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0
41,133,7784,2.0,1.0,1.0,0.0,1.0,4.0,6.0,0.0,3.0,2.0,3.0,10.0,7.0
41,133,8550,2.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,1.0,5.0,23.0,1.0
41,133,8708,8.0,9.0,0.0,2.0,5.0,3.0,7.0,12.0,4.0,4.0,0.0,0.0,1.0
41,133,8742,7.0,9.0,12.0,2.0,10.0,11.0,7.0,5.0,5.0,13.0,10.0,9.0,4.0
41,133,8779,63.0,57.0,55.0,64.0,58.0,85.0,143.0,79.0,72.0,95.0,99.0,92.0,143.0
41,133,8808,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,133,8994,40.0,28.0,28.0,21.0,37.0,19.0,37.0,33.0,26.0,40.0,32.0,35.0,48.0
41,133,9006,22.0,12.0,14.0,9.0,4.0,26.0,42.0,19.0,6.0,18.0,17.0,22.0,47.0
41,133,9007,13.0,6.0,6.0,2.0,9.0,18.0,72.0,3.0,1.0,1.0,3.0,1.0,1.0
41,133,9275,1.0,0.0,1.0,1.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
41,133,9284,50.0,38.0,28.0,34.0,20.0,24.0,47.0,30.0,35.0,29.0,29.0,27.0,31.0
41,133,9562,52.0,31.0,33.0,37.0,45.0,37.0,40.0,48.0,35.0,40.0,36.0,42.0,51.0
41,133,9886,25.0,28.0,23.0,22.0,22.0,19.0,23.0,18.0,23.0,32.0,21.0,24.0,17.0
41,133,9895,108.0,75.0,91.0,94.0,123.0,172.0,191.0,8.0,0.0,66.0,107.0,214.0,456.0
41,133,10421,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0
41,133,10849,116.0,55.0,46.0,56.0,57.0,84.0,146.0,94.0,53.0,76.0,75.0,106.0,108.0
41,133,11029,15.0,8.0,11.0,6.0,6.0,6.0,19.0,13.0,7.0,13.0,17.0,9.0,11.0
41,133,11111,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,133,11232,15.0,8.0,6.0,10.0,9.0,20.0,36.0,13.0,5.0,7.0,1.0,6.0,6.0
41,133,11352,20.0,4.0,2.0,2.0,1.0,4.0,13.0,6.0,3.0,2.0,0.0,0.0,1.0
41,133,11607,15.0,5.0,8.0,7.0,7.0,14.0,14.0,7.0,11.0,16.0,17.0,11.0,9.0
41,133,11623,56.0,22.0,31.0,21.0,24.0,9.0,2.0,0.0,1.0,1.0,0.0,6.0,20.0
41,133,11690,18.0,3.0,6.0,9.0,7.0,9.0,19.0,14.0,19.0,13.0,12.0,10.0,4.0
41,133,11879,43.0,27.0,18.0,20.0,23.0,20.0,18.0,29.0,19.0,24.0,19.0,20.0,23.0
41,133,11916,9.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0
41,133,11951,12.0,12.0,12.0,19.0,17.0,17.0,19.0,26.0,12.0,13.0,14.0,15.0,33.0
41,133,11990,9.0,5.0,2.0,6.0,4.0,6.0,5.0,4.0,8.0,6.0,8.0,12.0,6.0
41,133,12012,2.0,2.0,2.0,2.0,5.0,1.0,17.0,4.0,5.0,6.0,3.0,7.0,3.0
41,133,12051,21.0,17.0,7.0,7.0,13.0,13.0,15.0,12.0,7.0,9.0,16.0,16.0,17.0
41,133,12509,96.0,74.0,26.0,80.0,173.0,137.0,8.0,1.0,1.0,92.0,153.0,139.0,19.0
41,133,12975,280.0,164.0,141.0,164.0,128.0,155.0,199.0,210.0,135.0,194.0,162.0,187.0,253.0
41,133,12998,3.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,1.0,2.0,2.0,0.0
41,133,13027,16.0,1.0,1.0,2.0,2.0,4.0,6.0,6.0,3.0,7.0,6.0,13.0,2.0
41,133,13055,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
41,133,13128,47.0,27.0,26.0,36.0,44.0,51.0,81.0,43.0,69.0,100.0,67.0,36.0,6.0
41,133,13132,9.0,10.0,20.0,11.0,19.0,12.0,10.0,25.0,12.0,19.0,13.0,15.0,9.0
41,133,13177,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0
41,133,13205,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0
41,133,13428,176.0,110.0,96.0,122.0,108.0,156.0,223.0,139.0,142.0,115.0,110.0,87.0,158.0
41,133,13589,6.0,1.0,1.0,1.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
41,133,13605,3.0,1.0,0.0,2.0,0.0,1.0,4.0,7.0,4.0,2.0,1.0,1.0,1.0
41,133,14154,25.0,10.0,17.0,10.0,17.0,36.0,55.0,23.0,8.0,18.0,14.0,12.0,11.0
41,143,1330,5.0,4.0,1.0,3.0,3.0,2.0,7.0,4.0,4.0,6.0,9.0,3.0,8.0
41,143,1666,2.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
41,143,2104,1.0,2.0,0.0,4.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0
41,143,3825,0.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0
41,143,5130,2.0,1.0,1.0,3.0,0.0,1.0,3.0,5.0,0.0,3.0,0.0,2.0,3.0
41,143,6690,6.0,1.0,4.0,6.0,2.0,7.0,6.0,5.0,6.0,4.0,4.0,6.0,5.0
41,143,6884,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0
41,143,8239,25.0,11.0,14.0,17.0,9.0,16.0,25.0,11.0,10.0,19.0,7.0,11.0,13.0
41,143,11353,25.0,11.0,16.0,13.0,12.0,13.0,12.0,15.0,18.0,16.0,17.0,26.0,19.0
41,143,11377,7.0,5.0,1.0,1.0,7.0,1.0,10.0,8.0,4.0,1.0,1.0,5.0,2.0
41,143,11776,26.0,10.0,16.0,18.0,22.0,24.0,38.0,31.0,36.0,53.0,21.0,23.0,27.0
41,143,12873,1.0,3.0,0.0,0.0,1.0,2.0,7.0,4.0,5.0,1.0,3.0,2.0,2.0
41,143,13171,7.0,17.0,10.0,9.0,8.0,12.0,6.0,15.0,7.0,14.0,9.0,8.0,17.0
41,143,14183,27.0,17.0,24.0,29.0,27.0,26.0,71.0,27.0,34.0,45.0,27.0,33.0,35.0
41,152,177,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
41,152,593,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,3.0
41,152,640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,152,773,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,152,863,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,6.0,1.0,2.0,2.0
41,152,1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,152,1166,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0
41,152,1257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,152,1260,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0
41,152,1665,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
41,152,2177,6.0,3.0,3.0,6.0,3.0,11.0,4.0,6.0,9.0,6.0,7.0,12.0,7.0
41,152,2733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
41,152,2922,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
41,152,2935,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
41,152,2979,2.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,1.0,1.0,1.0,2.0
41,152,3698,7.0,5.0,11.0,3.0,6.0,6.0,5.0,9.0,11.0,12.0,9.0,5.0,11.0
41,152,4319,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
41,152,4361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,152,4447,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,152,4627,2.0,6.0,3.0,2.0,2.0,3.0,2.0,2.0,9.0,9.0,4.0,4.0,7.0
41,152,4781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
41,152,4782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41,152,4916,7.0,6.0,3.0,6.0,3.0,12.0,7.0,7.0,11.0,11.0,11.0,5.0,5.0
41,152,5079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0
41,152,5152,3.0,3.0,4.0,6.0,9.0,8.0,5.0,8.0,11.0,2.0,2.0,7.0,9.0
41,152,5218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0
41,152,5450,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
41,152,6137,7.0,3.0,2.0,2.0,3.0,6.0,5.0,3.0,3.0,6.0,5.0,3.0,7.0
41,152,6173,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
41,152,6831,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0
41,152,7101,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,152,7250,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
41,152,7263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,152,8086,36.0,9.0,24.0,38.0,28.0,37.0,27.0,34.0,38.0,49.0,46.0,40.0,37.0
41,152,8211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
41,152,8360,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,152,8412,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,152,8447,2.0,6.0,4.0,4.0,8.0,3.0,1.0,9.0,6.0,7.0,3.0,3.0,5.0
41,152,8677,3.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0
41,152,9227,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0
41,152,9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,152,10580,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,152,10701,2.0,3.0,2.0,3.0,0.0,3.0,1.0,5.0,8.0,5.0,2.0,2.0,3.0
41,152,10750,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,152,11031,65.0,42.0,55.0,54.0,63.0,50.0,58.0,74.0,72.0,77.0,74.0,56.0,68.0
41,152,11317,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41,152,11334,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0
41,152,11538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,152,11545,2.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0
41,152,11946,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
41,152,12283,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
41,152,12323,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
41,152,12472,9.0,2.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
41,152,12657,0.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0
41,152,12899,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
41,152,13458,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
41,152,13787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0
41,152,13929,2.0,1.0,3.0,1.0,4.0,4.0,2.0,5.0,3.0,0.0,2.0,3.0,3.0
41,152,14132,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
41,152,14288,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0
41,159,708,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,10.0,1.0,2.0,2.0
41,159,979,21.0,20.0,14.0,20.0,20.0,24.0,47.0,19.0,32.0,65.0,44.0,17.0,18.0
41,159,1109,19.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,159,3826,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
41,159,3875,8.0,3.0,1.0,9.0,2.0,2.0,9.0,6.0,7.0,4.0,6.0,2.0,1.0
41,159,8474,10.0,3.0,5.0,2.0,0.0,8.0,26.0,12.0,11.0,14.0,12.0,14.0,10.0
41,159,8591,4.0,3.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,159,11152,0.0,0.0,0.0,0.0,0.0,6.0,19.0,12.0,6.0,15.0,12.0,10.0,10.0
41,159,13299,41.0,22.0,19.0,33.0,32.0,32.0,40.0,21.0,21.0,19.0,22.0,11.0,13.0
41,159,14202,31.0,31.0,33.0,31.0,22.0,54.0,67.0,53.0,59.0,82.0,146.0,33.0,28.0
41,163,4537,7.0,21.0,5.0,12.0,4.0,7.0,7.0,7.0,8.0,4.0,6.0,5.0,5.0
41,163,6304,25.0,20.0,14.0,42.0,32.0,39.0,35.0,49.0,60.0,70.0,50.0,35.0,34.0
41,163,6392,31.0,6.0,9.0,29.0,70.0,98.0,71.0,47.0,73.0,94.0,113.0,83.0,91.0
41,163,6590,5.0,21.0,4.0,16.0,11.0,13.0,17.0,19.0,8.0,23.0,17.0,17.0,18.0
41,163,6850,17.0,9.0,15.0,10.0,12.0,10.0,25.0,25.0,15.0,22.0,16.0,7.0,15.0
41,163,7535,14.0,16.0,21.0,15.0,18.0,31.0,25.0,22.0,32.0,69.0,40.0,20.0,21.0
41,163,7820,7.0,13.0,12.0,13.0,17.0,22.0,18.0,28.0,22.0,62.0,27.0,19.0,19.0
41,163,8834,6.0,12.0,6.0,4.0,7.0,7.0,1.0,6.0,7.0,9.0,6.0,6.0,8.0
41,163,9644,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
41,163,10167,1.0,3.0,1.0,2.0,3.0,7.0,2.0,3.0,8.0,15.0,8.0,6.0,2.0
41,163,12918,26.0,16.0,18.0,26.0,21.0,21.0,18.0,29.0,31.0,18.0,23.0,19.0,30.0
41,165,1421,8.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,5.0
41,165,2361,40.0,37.0,14.0,22.0,21.0,21.0,33.0,23.0,31.0,35.0,27.0,24.0,47.0
41,165,6170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,165,7591,8.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,5.0
41,165,7908,1.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0
41,165,8609,7.0,10.0,13.0,5.0,4.0,8.0,9.0,5.0,8.0,9.0,9.0,9.0,11.0
41,165,9366,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,1.0,2.0,0.0
41,165,11708,17.0,3.0,15.0,6.0,10.0,4.0,14.0,4.0,3.0,4.0,7.0,9.0,9.0
41,165,13490,39.0,13.0,15.0,19.0,16.0,12.0,28.0,19.0,7.0,20.0,11.0,4.0,0.0
41,171,2177,8.0,12.0,5.0,4.0,3.0,5.0,4.0,2.0,1.0,8.0,5.0,0.0,4.0
41,171,3514,5.0,3.0,2.0,6.0,4.0,9.0,11.0,6.0,1.0,7.0,0.0,0.0,0.0
41,171,3594,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41,171,6339,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,171,8712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,171,11099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,171,11545,1.0,4.0,2.0,2.0,9.0,7.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0
41,171,12366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,172,1951,15.0,9.0,6.0,9.0,8.0,19.0,35.0,12.0,18.0,11.0,16.0,18.0,7.0
41,172,2204,400.0,247.0,378.0,303.0,306.0,1132.0,1401.0,637.0,651.0,805.0,1127.0,375.0,784.0
41,172,3094,50.0,29.0,29.0,46.0,46.0,84.0,131.0,207.0,145.0,327.0,113.0,137.0,105.0
41,172,6544,58.0,43.0,61.0,51.0,83.0,54.0,83.0,70.0,73.0,85.0,66.0,46.0,75.0
41,172,8361,667.0,450.0,610.0,476.0,719.0,713.0,1163.0,1078.0,1179.0,1322.0,1546.0,1102.0,1265.0
41,172,9467,42.0,36.0,37.0,56.0,43.0,48.0,94.0,84.0,121.0,136.0,80.0,100.0,57.0
41,181,8986,305.0,231.0,225.0,277.0,344.0,363.0,366.0,284.0,300.0,346.0,277.0,316.0,394.0
41,181,12983,18.0,35.0,46.0,32.0,23.0,15.0,12.0,23.0,13.0,15.0,11.0,17.0,10.0
41,183,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,183,1968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,183,2019,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
41,183,2378,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,183,3312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,183,3587,0.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0
41,183,3644,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41,183,3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,183,4021,5.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0
41,183,5899,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,183,6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,183,6703,3.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0
41,183,6885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,183,7382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
41,183,7458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,183,7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,183,8738,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
41,183,9059,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
41,183,9062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,183,10605,3.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,4.0,6.0,2.0,0.0
41,183,11093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,183,11606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
41,183,13254,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0
41,183,13357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
41,183,13361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,183,13367,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
41,183,13428,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
41,183,13510,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0
41,183,13739,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0
41,183,14150,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
41,184,9762,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,184,11209,1.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,5.0,5.0,0.0,2.0
41,184,13049,3.0,1.0,3.0,2.0,2.0,3.0,2.0,7.0,10.0,6.0,0.0,4.0,2.0
41,185,6043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,185,11367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,197,5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,197,11203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,200,177,7.0,4.0,4.0,1.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0
41,200,336,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,4.0
41,200,344,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0
41,200,1166,36.0,35.0,22.0,31.0,32.0,33.0,29.0,32.0,26.0,32.0,35.0,18.0,32.0
41,200,1311,11.0,5.0,2.0,10.0,15.0,15.0,30.0,15.0,25.0,26.0,7.0,20.0,18.0
41,200,1553,15.0,8.0,12.0,7.0,10.0,12.0,15.0,4.0,5.0,4.0,9.0,10.0,7.0
41,200,1767,5.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0
41,200,1805,1.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,2.0,1.0,0.0
